timestamp,open,high,low,close,volume
2023-06-15 02:00:00,1649.26,1653.67,1649.08,1650.35,9769.4534
2023-06-15 03:00:00,1650.35,1654.0,1648.74,1652.0,7634.9191
2023-06-15 04:00:00,1652.0,1653.51,1645.62,1650.55,10467.4655
2023-06-15 05:00:00,1650.55,1651.53,1642.67,1647.5,20368.0755
2023-06-15 06:00:00,1647.5,1648.76,1634.56,1637.07,21041.6789
2023-06-15 07:00:00,1637.06,1643.55,1632.04,1639.95,16826.4839
2023-06-15 08:00:00,1639.96,1644.53,1639.07,1640.04,13296.7851
2023-06-15 09:00:00,1640.03,1640.93,1626.01,1636.96,30911.5941
2023-06-15 10:00:00,1636.97,1641.8,1633.6,1636.16,14628.4361
2023-06-15 11:00:00,1636.17,1645.16,1631.32,1643.05,17744.6906
2023-06-15 12:00:00,1643.05,1644.25,1635.91,1641.0,10502.1244
2023-06-15 13:00:00,1641.01,1652.14,1638.55,1647.98,21134.6916
2023-06-15 14:00:00,1647.98,1648.92,1642.7,1644.14,9951.3758
2023-06-15 15:00:00,1644.15,1646.61,1641.35,1642.42,13213.8541
2023-06-15 16:00:00,1642.42,1643.66,1638.88,1641.43,11127.7059
2023-06-15 17:00:00,1641.43,1651.58,1633.79,1650.19,15897.6049
2023-06-15 18:00:00,1650.19,1669.32,1647.34,1669.21,24078.9999
2023-06-15 19:00:00,1669.2,1672.37,1663.12,1668.97,18798.1657
2023-06-15 20:00:00,1668.97,1671.41,1654.32,1670.55,20023.1593
2023-06-15 21:00:00,1670.55,1680.91,1666.39,1666.8,20268.3913
2023-06-15 22:00:00,1666.81,1668.78,1664.28,1665.5,8620.9373
2023-06-15 23:00:00,1665.51,1667.76,1662.52,1666.96,9038.6475
2023-06-16 00:00:00,1666.96,1666.96,1660.69,1662.25,8064.1858
2023-06-16 01:00:00,1662.26,1666.58,1660.0,1663.17,5233.9676
2023-06-16 02:00:00,1663.16,1666.0,1661.82,1665.87,6261.5776
2023-06-16 03:00:00,1665.88,1669.54,1665.05,1667.11,5430.6312
2023-06-16 04:00:00,1667.1,1674.19,1666.76,1668.02,9498.8821
2023-06-16 05:00:00,1668.01,1673.77,1667.97,1672.91,8212.4604
2023-06-16 06:00:00,1672.91,1675.0,1671.57,1671.57,6317.635
2023-06-16 07:00:00,1671.57,1673.39,1670.22,1671.08,10813.0846
2023-06-16 08:00:00,1671.08,1677.13,1670.33,1670.54,8595.9917
2023-06-16 09:00:00,1670.54,1673.0,1670.06,1670.5,5840.2289
2023-06-16 10:00:00,1670.5,1671.72,1668.23,1670.98,5856.0835
2023-06-16 11:00:00,1670.99,1671.88,1662.97,1664.42,14172.5037
2023-06-16 12:00:00,1664.43,1669.5,1663.98,1667.37,8721.544
2023-06-16 13:00:00,1667.37,1673.7,1662.63,1663.29,10767.6716
2023-06-16 14:00:00,1663.3,1677.34,1649.86,1671.37,30727.7368
2023-06-16 15:00:00,1671.36,1688.0,1664.64,1682.31,32585.073
2023-06-16 16:00:00,1682.32,1689.55,1677.56,1686.34,20926.4484
2023-06-16 17:00:00,1686.33,1703.24,1684.87,1698.47,31157.526
2023-06-16 18:00:00,1698.46,1729.5,1694.81,1717.51,45752.2213
2023-06-16 19:00:00,1717.5,1722.34,1713.23,1722.19,10658.189
2023-06-16 20:00:00,1722.18,1729.0,1718.87,1727.66,11559.8687
2023-06-16 21:00:00,1727.67,1728.34,1715.93,1717.13,7345.8482
2023-06-16 22:00:00,1717.12,1720.43,1717.12,1720.22,4236.6239
2023-06-16 23:00:00,1720.21,1720.44,1716.0,1717.92,2998.6074
2023-06-17 00:00:00,1717.91,1719.64,1715.46,1716.64,5464.6581
2023-06-17 01:00:00,1716.64,1718.81,1714.26,1715.55,5102.3484
2023-06-17 02:00:00,1715.55,1721.71,1714.73,1720.95,4189.2145
2023-06-17 03:00:00,1720.95,1721.88,1718.11,1718.74,4554.1619
2023-06-17 04:00:00,1718.75,1727.27,1717.53,1727.01,5750.1485
2023-06-17 05:00:00,1727.02,1770.0,1725.04,1759.33,50246.7002
2023-06-17 06:00:00,1759.33,1762.35,1745.84,1747.72,27728.6652
2023-06-17 07:00:00,1747.72,1749.94,1742.01,1744.63,10226.8225
2023-06-17 08:00:00,1744.62,1747.45,1741.69,1744.3,5091.9114
2023-06-17 09:00:00,1744.29,1746.39,1743.08,1743.18,4261.0543
2023-06-17 10:00:00,1743.17,1746.03,1742.86,1744.07,3026.6319
2023-06-17 11:00:00,1744.08,1745.2,1734.1,1738.41,11820.9005
2023-06-17 12:00:00,1738.4,1741.09,1730.13,1739.64,9977.3495
2023-06-17 13:00:00,1739.64,1742.22,1738.79,1739.81,3561.8251
2023-06-17 14:00:00,1739.81,1739.87,1733.02,1735.0,5487.4081
2023-06-17 15:00:00,1734.99,1736.3,1717.92,1727.88,18176.1584
2023-06-17 16:00:00,1727.88,1732.47,1724.62,1730.08,4347.8567
2023-06-17 17:00:00,1730.07,1731.0,1721.65,1723.93,9611.0236
2023-06-17 18:00:00,1723.94,1731.74,1722.79,1730.58,5660.586
2023-06-17 19:00:00,1730.58,1730.58,1726.73,1728.39,2701.764
2023-06-17 20:00:00,1728.39,1729.77,1723.09,1728.65,6328.3236
2023-06-17 21:00:00,1728.65,1729.85,1727.5,1728.36,2915.5187
2023-06-17 22:00:00,1728.37,1732.67,1728.36,1730.53,2442.7326
2023-06-17 23:00:00,1730.52,1731.77,1727.26,1727.76,2241.1579
2023-06-18 00:00:00,1727.75,1728.3,1720.47,1725.06,8314.1435
2023-06-18 01:00:00,1725.06,1728.35,1724.12,1728.35,2217.4342
2023-06-18 02:00:00,1728.34,1728.88,1725.07,1725.08,2679.2594
2023-06-18 03:00:00,1725.08,1730.2,1724.88,1728.89,3076.2181
2023-06-18 04:00:00,1728.9,1730.82,1728.0,1729.56,4077.1899
2023-06-18 05:00:00,1729.56,1738.32,1727.0,1727.6,8630.39
2023-06-18 06:00:00,1727.59,1731.3,1722.43,1727.86,6187.2918
2023-06-18 07:00:00,1727.86,1734.41,1727.85,1730.14,6023.4434
2023-06-18 08:00:00,1730.14,1731.25,1725.78,1728.42,4622.9197
2023-06-18 09:00:00,1728.41,1733.75,1726.93,1733.48,4789.4395
2023-06-18 10:00:00,1733.49,1734.35,1729.93,1731.96,3813.6131
2023-06-18 11:00:00,1731.96,1735.38,1730.65,1734.44,2658.493
2023-06-18 12:00:00,1734.45,1738.0,1730.2,1735.99,5492.6494
2023-06-18 13:00:00,1735.98,1740.0,1733.0,1733.06,4678.9424
2023-06-18 14:00:00,1733.06,1741.85,1731.52,1740.72,6994.1291
2023-06-18 15:00:00,1740.72,1742.21,1736.26,1738.11,4760.2027
2023-06-18 16:00:00,1738.12,1744.66,1736.22,1744.65,7749.0136
2023-06-18 17:00:00,1744.66,1747.84,1741.14,1745.47,8562.5953
2023-06-18 18:00:00,1745.46,1745.97,1738.28,1740.0,6366.3656
2023-06-18 19:00:00,1740.0,1741.96,1738.26,1741.33,3662.0763
2023-06-18 20:00:00,1741.34,1743.67,1720.77,1730.0,20254.0945
2023-06-18 21:00:00,1730.01,1730.64,1723.47,1725.01,6174.5729
2023-06-18 22:00:00,1725.01,1728.38,1722.42,1722.42,7140.9802
2023-06-18 23:00:00,1722.43,1725.44,1712.0,1720.95,17609.5552
2023-06-19 00:00:00,1720.95,1726.55,1714.32,1722.94,11120.1341
2023-06-19 01:00:00,1722.94,1727.4,1721.32,1725.32,3702.0848
2023-06-19 02:00:00,1725.31,1728.2,1725.03,1727.14,3263.0818
2023-06-19 03:00:00,1727.13,1727.71,1721.65,1723.52,3135.0516
2023-06-19 04:00:00,1723.52,1726.73,1720.0,1724.26,4722.7733
2023-06-19 05:00:00,1724.26,1727.48,1723.56,1727.01,2773.9177
2023-06-19 06:00:00,1727.01,1727.58,1723.89,1724.74,2565.7914
2023-06-19 07:00:00,1724.75,1726.06,1722.62,1724.49,3273.7025
2023-06-19 08:00:00,1724.48,1725.62,1721.0,1722.77,4309.3215
2023-06-19 09:00:00,1722.77,1724.16,1720.05,1723.91,4682.282
2023-06-19 10:00:00,1723.92,1727.21,1720.57,1721.35,6984.2061
2023-06-19 11:00:00,1721.34,1726.58,1720.66,1725.87,4565.2281
2023-06-19 12:00:00,1725.87,1734.04,1725.08,1730.74,13921.3159
2023-06-19 13:00:00,1730.73,1733.77,1727.66,1728.19,6298.5818
2023-06-19 14:00:00,1728.2,1729.02,1716.01,1720.6,14694.8483
2023-06-19 15:00:00,1720.61,1722.14,1715.69,1721.45,7570.4921
2023-06-19 16:00:00,1721.45,1721.46,1698.0,1717.78,26092.8001
2023-06-19 17:00:00,1717.77,1734.0,1716.22,1729.78,17998.49
2023-06-19 18:00:00,1729.79,1752.19,1711.22,1712.04,52492.3843
2023-06-19 19:00:00,1712.04,1727.33,1703.23,1724.24,21394.5324
2023-06-19 20:00:00,1724.25,1736.48,1722.79,1730.41,15227.4972
2023-06-19 21:00:00,1730.4,1732.44,1725.47,1732.3,4483.8102
2023-06-19 22:00:00,1732.32,1737.68,1730.59,1733.33,5528.8647
2023-06-19 23:00:00,1733.33,1737.99,1733.32,1737.11,4361.567
2023-06-20 00:00:00,1737.1,1745.46,1734.68,1741.99,9332.2804
2023-06-20 01:00:00,1741.99,1749.79,1733.39,1734.31,13241.1848
2023-06-20 02:00:00,1734.31,1737.0,1731.81,1735.72,6050.6456
2023-06-20 03:00:00,1735.73,1737.35,1730.0,1730.74,7970.5795
2023-06-20 04:00:00,1730.75,1733.19,1728.81,1731.42,4789.0723
2023-06-20 05:00:00,1731.43,1734.63,1727.87,1728.53,6817.8831
2023-06-20 06:00:00,1728.54,1730.13,1723.66,1728.9,8650.8845
2023-06-20 07:00:00,1728.9,1730.29,1727.55,1729.99,2924.2042
2023-06-20 08:00:00,1729.98,1729.99,1724.12,1725.58,7044.9811
2023-06-20 09:00:00,1725.57,1731.44,1724.1,1728.77,6593.1652
2023-06-20 10:00:00,1728.78,1733.0,1727.71,1730.09,4456.5687
2023-06-20 11:00:00,1730.09,1734.59,1727.91,1734.39,4879.9259
2023-06-20 12:00:00,1734.39,1738.49,1730.51,1731.66,7322.663
2023-06-20 13:00:00,1731.65,1733.08,1720.77,1723.45,8307.8124
2023-06-20 14:00:00,1723.44,1725.08,1714.72,1720.24,12968.8846
2023-06-20 15:00:00,1720.23,1736.14,1718.3,1732.48,10862.5407
2023-06-20 16:00:00,1732.49,1747.97,1728.39,1745.07,27601.3821
2023-06-20 17:00:00,1745.07,1778.7,1745.07,1769.08,45920.499
2023-06-20 18:00:00,1769.07,1791.88,1769.07,1782.91,42519.7977
2023-06-20 19:00:00,1782.91,1784.97,1769.23,1782.1,25768.6203
2023-06-20 20:00:00,1782.09,1789.98,1777.47,1784.7,23778.1032
2023-06-20 21:00:00,1784.71,1787.0,1774.14,1777.05,15608.9461
2023-06-20 22:00:00,1777.05,1787.23,1776.44,1785.14,11000.6079
2023-06-20 23:00:00,1785.14,1796.99,1784.72,1791.99,14444.4523
2023-06-21 00:00:00,1791.99,1807.0,1787.38,1799.53,26220.1681
2023-06-21 01:00:00,1799.53,1828.26,1799.53,1809.05,44393.1745
2023-06-21 02:00:00,1809.05,1812.51,1806.22,1811.22,13799.2987
2023-06-21 03:00:00,1811.22,1812.51,1807.03,1811.38,10421.8031
2023-06-21 04:00:00,1811.39,1818.79,1808.08,1816.39,18181.1746
2023-06-21 05:00:00,1816.4,1822.67,1813.43,1821.53,14157.8002
2023-06-21 06:00:00,1821.53,1823.58,1809.59,1813.04,14730.0052
2023-06-21 07:00:00,1813.04,1814.41,1810.59,1813.08,9184.0722
2023-06-21 08:00:00,1813.07,1813.08,1807.4,1809.29,9161.2139
2023-06-21 09:00:00,1809.3,1815.76,1809.18,1813.3,8297.6494
2023-06-21 10:00:00,1813.31,1822.79,1808.78,1812.43,18365.2764
2023-06-21 11:00:00,1812.43,1833.44,1812.01,1829.65,21452.7143
2023-06-21 12:00:00,1829.65,1838.98,1815.69,1816.14,30212.6194
2023-06-21 13:00:00,1816.14,1839.53,1815.05,1833.42,25473.1136
2023-06-21 14:00:00,1833.41,1848.0,1819.06,1843.79,55594.238
